Edge,TimeStartEdge,Distance,Accidents
66147,9.23,400,0
448670,9.25,103,1
312963,9.25,2334,0
312957,9.33,1135,0
441302,9.47,38,0
67933,20.00,38,1
159553,20.22,473,0
257307,20.58,523,0
180190,9.13,18,1
180190,17.08,18,1
401613,9.08,12,0
475022,9.10,8,0
248836,9.17,106,0
184591,9.18,44,0
9773,9.23,63,0
276504,17.38,121,0
54631,10.15,200,0
187960,10.17,398,0
66921,10.23,77,0
396530,10.32,162,0
59190,10.32,924,0
376302,16.13,69,0
173277,16.22,1665,0
30396,16.23,601,0
43107,16.45,354,0
180444,10.00,34,0
361923,10.28,2786,0
159417,18.13,2643,1
2211,18.18,1803,0
179447,9.03,21,0
168380,9.12,63,1
435423,17.03,76,0
168125,17.05,89,0
375994,17.13,127,0
278883,22.12,312,0
416686,14.13,252,0
383042,9.20,36,0
354684,15.03,216,0
448966,15.07,264,0
403722,9.05,296,0
292076,9.10,155,0
416638,9.38,99,0
390795,21.07,170,0
182400,21.12,163,0
178131,21.17,62,0
2248,21.20,104,0
477076,9.30,100,0
12081,15.28,221,0
120300,7.13,1506,0
173559,7.35,2439,0
54093,7.42,1561,0
51679,7.47,127,0
440186,7.58,91,0
403717,7.60,63,0
51673,17.17,1942,0
53245,17.23,2120,0
21394,17.32,2674,0
16199,17.53,35,0
12521,9.13,173,0
83731,11.00,30,0
302874,11.00,185,0
184509,11.03,99,0
258151,9.07,19,0
209187,9.18,143,0
314842,10.17,840,0
66127,10.28,812,0
34976,10.42,1609,0
34977,20.12,2957,0
4782,20.18,2842,0
392095,20.22,1868,0
448681,20.23,211,0
314846,20.32,850,0
305582,20.33,275,0
381975,11.03,97,0
19285,11.28,12,0
152095,7.05,290,0
140237,7.08,5422,0
26387,7.15,1068,1
168,7.25,7265,0
188645,7.38,1687,0
181800,7.65,505,0
182407,7.75,59,0
8420,15.02,272,0
238316,15.13,64,0
220795,15.23,139,0
312964,15.47,2318,0
27217,15.52,7179,0
26383,15.70,206,0
401455,10.07,43,0
461318,10.28,18,0
96804,16.22,318,0
429338,17.03,235,0
179652,17.12,494,0
426632,9.02,140,1
298759,12.08,763,0
430363,12.20,30,0
6189,12.25,656,0
6235,12.27,441,0
240905,12.30,409,0
465713,12.33,371,0
14284,8.00,298,0
226994,8.05,77,0
448890,15.05,40,0
307424,7.13,97,0
13569,7.18,33,0
239605,18.02,204,0
11154,18.10,186,0
406400,18.13,104,1
213793,18.30,181,0
429338,7.15,235,0
180206,14.00,68,0
414418,8.05,28,0
241902,8.25,52,0
276537,8.32,74,0
161745,16.28,79,0
7515,12.17,1489,0
11833,12.32,445,0
2338,21.03,2402,0
119685,21.28,142,0
337782,9.03,176,0
398937,9.08,552,0
119997,9.27,998,0
159417,17.10,2643,0
2211,17.15,1803,0
266033,16.23,52,0
312972,16.42,311,0
59174,16.47,176,0
27217,16.47,7179,0
50943,16.57,5961,0
26386,16.65,5750,0
152089,16.77,242,0
152093,1.05,160,0
140237,1.08,5422,0
168,1.23,7265,0
312963,1.33,2334,0
312970,1.37,1062,0
331639,10.05,311,0
273321,10.27,53,0
244137,18.00,31,1
15443,18.27,100,0
7375,18.53,12,0
18785,17.12,249,0
6199,17.18,282,0
381774,17.25,106,0
226993,3.02,83,0
209056,3.15,50,0
209076,3.17,74,0
213670,7.07,99,0
341241,10.18,48,0
77248,10.30,19,0
469558,14.27,77,0
449594,9.25,31,0
181350,9.35,81,0
7564,17.00,82,0
12943,17.12,54,0
321464,17.15,182,0
10985,17.23,167,0
446020,17.32,390,0
178465,10.07,1009,0
178466,10.08,2270,0
459585,10.28,258,0
246678,10.47,210,0
83708,10.48,1914,0
206747,22.22,760,0
15819,22.48,1791,0
178467,22.52,209,0
242709,9.03,443,0
8844,10.23,14,0
6917,17.05,122,0
19735,8.15,66,0
164,9.28,50,0
360225,9.03,259,0
11135,17.03,178,0
1747,17.22,11,0
442567,9.27,39,0
243096,19.30,17,0
30800,19.32,57,0
134941,12.28,255,0
136394,12.45,79,0
148732,23.13,1005,0
119998,23.15,105,0
83711,23.18,510,0
5901,23.25,1987,0
240270,23.38,59,0
28025,23.45,791,0
260043,23.55,874,1
177033,23.58,2296,0
362001,23.73,235,0
142219,23.77,354,0
307795,9.00,233,0
301034,9.35,554,0
208539,9.38,1580,0
14778,20.12,140,0
208543,20.20,879,0
292460,20.40,160,0
171285,20.40,717,0
170935,20.48,983,0
54095,8.28,2130,0
122382,8.37,2636,1
450721,8.38,126,0
173278,8.43,946,0
174037,18.08,266,0
122378,18.28,1049,0
5230,18.32,639,0
54085,18.38,3218,0
53245,18.42,2120,0
373385,18.48,75,0
451149,8.02,249,0
278879,8.07,62,0
170459,8.18,319,0
170486,13.07,64,0
170495,13.08,395,0
258041,13.15,63,0
366581,9.03,175,0
258156,9.38,85,0
179652,18.18,494,0
181800,18.20,505,0
213475,7.10,382,0
378069,7.22,152,0
461622,15.00,27,0
449627,15.12,352,0
15550,9.12,3081,0
51672,9.20,1782,0
51673,9.22,1942,0
384381,9.30,64,0
170935,9.45,983,0
10384,19.33,1437,0
122394,19.35,894,0
387407,19.45,146,0
210430,9.23,66,0
442565,9.27,37,0
243539,9.27,67,0
374024,8.07,133,0
374016,8.13,92,0
122382,8.22,2636,0
5879,8.28,506,0
421434,13.13,38,0
449570,13.15,84,1
226339,13.38,454,0
404205,10.05,54,0
404211,10.07,303,0
401335,10.38,4848,0
154485,10.67,28,0
56707,19.13,387,0
351393,19.35,3088,0
173559,19.47,2439,0
54093,19.53,1561,0
404220,19.67,170,0
253742,7.03,59,0
397710,11.07,40,0
7851,17.02,307,0
427226,8.08,88,0
427230,17.35,135,0
391692,9.10,187,0
181321,19.20,80,0
332658,8.02,80,0
1415,8.15,81,0
449217,8.23,163,0
54425,8.42,980,0
269727,8.60,110,0
390783,14.00,97,0
416635,14.03,105,1
209164,14.15,160,0
27217,14.38,7179,0
371729,11.10,334,0
21400,11.13,1656,0
401334,11.15,562,0
401335,11.15,4848,0
401337,11.20,4115,0
56709,11.27,2316,1
286343,11.37,650,0
19778,11.45,3371,0
19779,11.48,3379,0
66141,11.62,214,0
312964,20.10,2318,0
27217,20.17,7179,0
50943,20.27,5961,0
286345,20.52,4144,0
235312,20.70,24,0
365185,20.73,124,0
350683,8.13,201,0
403259,8.18,245,0
210082,8.28,163,0
181274,8.52,161,0
12412,18.47,112,0
278892,12.03,55,0
214880,12.08,246,0
181295,17.02,72,0
193267,17.05,120,0
370840,11.08,12,0
21113,8.50,71,0
22210,8.58,72,0
22211,8.58,224,0
260385,8.62,316,1
260385,15.02,316,1
260383,15.02,98,0
30563,15.27,197,0
421666,15.32,189,0
8418,15.40,61,0
181276,15.57,101,0
378106,15.58,59,0
265743,8.23,115,0
14982,8.33,257,0
5615,10.08,136,1
19735,20.02,66,0
453297,20.10,43,0
6894,9.33,1763,0
4682,9.37,1817,0
83710,14.35,1546,0
246683,14.52,402,0
59190,14.57,924,0
15555,8.15,107,0
12224,16.02,98,0
274393,7.07,65,0
127389,11.07,83,0
287351,11.18,105,0
213671,11.38,103,0
180153,11.42,157,0
180146,11.42,32,0
220791,11.47,156,0
239540,11.53,86,0
6274,17.05,69,0
404639,17.28,37,0
330007,17.42,436,0
167034,17.53,202,0
170475,11.22,95,0
275713,11.25,175,0
72570,19.08,272,0
82055,8.03,11,0
429340,15.22,16,0
173559,9.18,2439,0
54093,9.25,1561,0
54095,9.28,2130,0
434357,18.22,236,0
51672,18.35,1782,0
54085,18.42,3218,0
52159,18.48,291,0
352875,9.00,178,0
10384,9.35,1437,0
122394,9.37,894,1
122382,9.38,2636,0
122383,9.42,156,0
394099,9.48,229,0
13124,9.57,1057,0
361923,9.77,2786,0
159414,17.08,279,0
159417,17.08,2643,0
361916,17.15,1160,0
192366,17.17,1746,0
132876,17.43,376,0
450733,17.47,188,0
15550,17.47,3081,0
289289,17.72,49,0
215786,17.87,1122,0
53528,9.00,44,0
416647,9.35,138,0
121018,9.25,1951,0
310155,17.15,627,0
398479,18.03,55,0
378626,18.13,102,0
375994,18.15,127,0
93953,18.20,17,0
31940,18.20,154,0
180175,10.35,22,0
180199,10.40,140,0
271899,19.17,238,0
421416,19.52,39,0
392837,19.58,37,1
264310,19.63,22,0
298761,8.07,308,0
275928,8.38,52,0
239952,8.52,208,0
463249,17.17,301,0
275934,17.18,159,0
129907,17.20,51,0
430375,17.38,1486,0
30380,17.52,327,0
84940,17.13,202,0
446686,17.37,24,0
349417,17.38,84,0
269880,7.33,578,0
2338,16.13,2402,0
120003,16.33,163,0
15271,16.42,339,0
276152,14.13,157,0
6900,14.15,34,0
183498,14.30,25,0
269718,10.10,87,0
183493,10.27,213,0
240206,8.10,114,0
186351,16.17,45,0
209197,10.12,214,0
209170,10.15,30,0
215238,10.17,134,0
179651,17.05,552,0
114994,17.17,619,0
443152,17.23,280,0
403268,13.22,201,0
480309,13.43,384,0
240228,13.45,1123,0
295746,13.50,195,0
9072,18.03,199,0
59198,18.17,1982,0
7514,18.25,562,0
83708,18.27,1914,0
325208,18.32,84,0
241098,18.45,264,0
252674,10.05,30,0
14026,10.30,20,0
159417,20.15,2643,0
204199,11.07,190,0
204195,11.08,57,0
352443,11.38,110,0
380377,22.02,46,0
7515,22.20,1489,0
30041,13.12,170,0
123101,16.12,154,0
6821,2.02,39,0
55588,2.15,198,0
415285,8.08,228,0
352584,15.03,224,0
473709,15.05,63,0
36109,8.03,481,0
21410,8.13,516,1
56703,8.25,528,0
140237,8.28,5422,0
166,8.43,853,0
168,8.43,7265,0
188645,8.57,1687,0
328996,8.62,96,0
58607,8.65,121,1
73361,20.07,107,0
58607,20.10,121,1
50943,20.33,5961,1
26383,20.42,206,0
26386,20.42,5750,1
30082,20.50,1208,0
36097,20.65,195,0
435437,8.20,150,0
47866,8.27,172,0
282700,11.02,51,0
12860,11.05,73,0
159412,11.12,297,0
361916,11.20,1160,0
148732,11.23,1005,0
59210,11.32,185,0
252068,11.33,1206,0
5901,11.35,1987,0
240336,11.38,261,0
32980,11.47,818,0
192369,17.30,1291,0
361923,17.35,2786,0
202072,17.43,91,0
393283,8.03,61,1
378107,18.05,18,0
180180,13.13,113,0
58580,7.00,26,0
187959,7.22,1173,0
6773,7.40,651,0
174033,13.02,100,0
434357,13.13,236,0
458275,13.40,245,0
9113,13.53,144,0
356598,7.30,40,0
432501,16.05,75,0
254314,11.12,230,0
1032,11.32,109,0
1039,11.33,61,0
417726,11.33,72,0
170550,11.37,295,0
443613,9.03,246,0
18344,9.13,199,0
168,9.15,7265,0
392097,9.25,896,0
392098,9.27,3497,0
167032,9.40,739,0
121268,19.00,80,0
392095,19.20,1868,0
27217,19.25,7179,0
183494,19.28,69,0
198878,9.10,309,0
347041,9.12,72,0
260825,9.20,132,0
180407,17.03,101,0
181397,9.05,129,1
181321,9.10,80,0
436717,17.00,189,1
182251,17.13,182,0
181397,17.20,129,1
209177,14.10,139,0
165850,11.12,345,0
378597,20.23,47,0
378598,20.25,105,0
47869,13.03,66,0
399794,13.08,380,0
182946,21.05,368,0
7876,21.10,30,0
429564,21.25,188,0
4034,21.27,96,0
258153,14.08,69,0
63497,14.13,348,0
439672,14.15,33,0
13160,22.05,48,0
278931,22.15,111,0
44776,22.17,61,0
426364,10.02,169,0
1730,10.07,207,0
261610,16.17,199,0
426377,16.27,10,0
417743,9.03,27,0
403196,9.15,190,0
388635,16.05,94,0
180188,16.22,60,0
181800,11.28,505,0
174027,11.40,73,0
375994,11.45,127,0
181385,18.20,74,0
181788,18.22,180,0
181803,18.22,471,0
248842,18.33,173,0
64300,18.38,26,0
378504,9.03,162,0
394094,9.28,628,0
274954,9.48,54,0
376011,20.08,784,0
394093,20.22,239,0
356685,20.42,691,0
30384,20.48,151,0
271811,9.08,89,0
206913,9.13,157,0
155165,9.15,112,0
213670,15.02,99,0
416656,15.17,25,0
416685,15.18,252,0
122417,8.17,58,0
180176,8.35,34,0
180160,8.37,144,0
392514,17.12,59,0
239534,17.20,14,0
337798,17.45,99,0
271090,13.20,130,0
89093,23.18,180,0
433882,10.08,22,0
448898,10.12,74,0
278312,10.20,168,0
278986,20.13,71,0
262144,15.08,70,0
282546,15.15,233,0
477151,1.08,147,0
266459,1.08,91,0
383068,1.10,40,1
5385,8.28,740,0
310384,8.33,550,0
354684,20.25,216,0
331685,10.13,86,0
7217,10.18,56,0
375532,10.22,254,1
180410,10.47,345,0
258066,1.02,19,0
177754,15.00,21,0
181800,10.07,505,0
179651,20.03,552,0
258036,20.07,98,0
238988,20.07,135,0
401078,9.07,42,0
319635,7.05,293,0
240383,7.08,776,0
154579,7.17,146,0
274959,7.23,53,0
403890,12.37,485,0
170496,7.07,168,0
310375,7.13,349,0
188850,16.00,182,0
8568,7.02,429,0
238985,16.08,78,0
180180,16.20,113,0
180199,16.22,140,0
180406,16.30,85,0
8568,16.40,429,0
279051,19.03,231,0
1880,19.17,86,0
330096,9.10,141,0
315247,19.18,129,0
377975,10.02,415,1
40114,10.15,13,0
403985,10.23,259,0
404349,10.25,440,0
7337,10.32,63,0
29920,10.12,336,0
294957,10.22,236,0
336310,10.38,264,0
269639,19.02,63,0
252245,19.03,92,0
10458,19.08,56,0
180189,10.10,73,0
170941,10.02,915,0
381455,10.13,40,0
52149,10.20,115,0
173559,10.22,2439,0
54095,10.32,2130,0
51680,10.33,645,0
10384,10.35,1437,0
438990,10.48,201,0
391601,10.62,69,0
30396,17.25,601,0
450733,17.27,188,0
15550,17.27,3081,0
11331,17.33,409,0
238446,17.42,126,0
38810,17.47,161,0
123839,17.48,141,0
170935,17.62,983,0
181397,11.27,129,0
181381,11.27,109,0
239533,11.32,117,0
365791,11.35,51,0
282545,11.38,24,0
409693,16.13,27,0
435435,16.33,188,0
421412,16.37,47,0
12945,16.42,32,0
358014,14.07,134,0
179595,7.07,111,0
266464,7.13,107,0
241302,7.15,9,0
181387,16.03,55,0
304077,9.02,208,0
15115,9.07,42,0
66103,9.17,169,0
404367,9.17,67,0
34976,9.30,1609,0
409733,9.33,3157,0
269879,9.40,377,0
281650,9.40,899,0
159417,9.43,2643,0
271235,9.48,239,0
455820,9.77,353,0
29004,9.83,164,0
29013,9.88,1396,0
298760,15.07,495,0
29022,15.08,1258,0
25696,15.13,2051,0
240228,15.27,1123,0
13107,15.52,60,0
375849,15.60,219,0
258143,15.67,60,0
278312,15.87,168,0
294956,11.25,176,0
256661,18.22,14,0
403801,8.05,308,0
29913,8.13,360,0
269321,15.18,48,0
269315,15.18,53,0
442071,15.25,236,0
302625,15.28,44,0
421415,15.32,30,0
14776,15.50,256,0
396526,9.18,93,0
430375,9.35,1486,0
377422,9.48,189,0
227750,10.00,9,0
347042,10.15,368,0
180420,10.20,218,0
180422,10.20,382,0
180212,10.27,61,0
429338,16.08,235,0
227707,16.45,130,0
603,8.15,28,0
240474,11.17,775,0
289294,11.32,128,0
364903,11.42,359,0
125815,18.18,175,0
125811,18.20,161,0
289288,18.35,137,0
325586,18.43,64,0
9683,18.53,158,0
404202,18.60,34,0
393858,9.05,113,0
315666,16.00,387,0
349416,16.05,27,0
45,16.12,71,0
5857,7.10,17,1
352931,9.15,51,0
181273,8.00,83,0
135905,9.07,19,0
182941,9.13,221,0
47868,16.13,55,0
252795,16.28,94,0
235457,19.27,91,0
6132,19.33,308,0
43467,8.03,92,0
110350,17.00,24,0
376303,17.13,219,0
450725,17.27,101,0
142205,17.38,1875,1
331403,10.07,62,0
8832,10.08,153,1
8832,18.05,153,1
120613,9.05,78,0
255960,9.10,255,0
354684,9.30,216,0
473704,19.23,65,0
52860,19.32,292,0
274591,7.07,190,0
348273,7.12,26,0
10745,7.37,81,0
11147,7.48,146,1
189876,7.60,10,0
390866,17.02,22,0
11147,17.13,146,1
386715,17.30,555,0
274416,9.18,69,0
391929,9.30,301,0
291930,10.03,59,0
33581,10.17,78,0
33586,10.18,184,0
421507,10.22,38,0
8461,20.03,63,0
241901,9.15,71,0
15180,15.07,77,0
239387,15.10,90,0
16752,9.05,32,0
375532,20.08,254,0
7566,8.02,98,0
31108,11.15,82,0
362131,18.00,35,0
376011,18.05,784,0
173277,18.08,1665,0
30396,18.10,601,0
163942,18.08,80,0
228841,11.00,58,0
146048,11.40,64,0
380518,22.07,14,0
376011,22.25,784,0
261930,9.33,318,0
463261,9.37,47,0
8933,9.38,239,0
14425,15.42,150,0
259267,10.02,170,0
427225,18.03,81,0
248836,18.07,106,0
465402,8.07,177,0
48564,8.20,13,1
48564,16.00,13,1
239773,16.10,163,0
389376,20.03,34,0
7851,10.05,307,0
10836,18.12,67,0
69712,18.23,247,0
278808,0.08,149,0
180226,0.17,282,0
180383,0.20,153,0
192369,8.17,1291,0
4682,8.18,1817,0
11834,8.25,98,0
159416,16.12,307,0
2211,16.17,1803,0
192366,16.20,1746,0
7850,19.10,482,0
183756,16.05,62,0
251745,16.18,36,0
8871,16.28,1155,0
438875,0.17,276,0
262308,0.38,81,0
343827,0.38,54,0
278211,9.00,43,0
396859,9.02,47,1
1880,9.12,86,0
180123,9.32,75,0
447081,16.18,66,0
52866,7.00,281,0
181800,15.05,505,0
182400,15.18,163,0
397108,15.22,104,0
453936,18.43,126,0
240638,18.48,109,0
387650,21.08,71,0
10851,8.00,179,0
11084,8.05,48,1
458284,8.10,398,0
173278,8.37,946,0
59189,15.33,924,0
11084,15.57,48,1
259888,11.32,177,0
236484,11.40,49,0
269635,18.00,26,0
11338,18.07,213,0
47866,18.18,172,0
421730,18.43,206,0
395032,19.07,106,0
34369,19.22,126,0
393623,15.02,218,0
129948,15.10,47,0
378105,9.05,54,1
261610,9.20,199,0
206747,9.45,760,0
166313,9.48,509,0
400828,16.10,1147,0
401462,16.30,144,0
181804,7.13,8,0
349419,14.13,22,0
184639,14.13,16,0
182405,14.17,710,0
307414,19.13,19,0
393892,19.42,106,0
244054,18.02,38,0
273881,18.02,38,0
67540,16.37,49,0
455228,9.02,50,0
11422,11.02,25,0
180159,8.05,46,1
447081,8.12,66,0
180153,18.05,157,0
180159,18.07,46,1
178466,8.15,2270,0
350841,8.25,2205,0
206745,8.43,244,0
234250,8.43,103,0
83708,8.55,1914,0
6894,8.58,1763,0
271233,8.63,535,0
1596,8.65,327,0
90468,8.93,35,0
249398,15.03,229,0
396218,15.05,101,0
120002,15.35,1839,0
83710,15.38,1546,0
459593,15.58,136,0
396106,15.70,2706,0
15819,15.75,1791,0
236357,8.00,161,0
457717,16.00,42,0
242710,16.15,140,0
338029,16.22,58,0
387171,11.17,34,0
302847,11.20,11,0
214279,19.10,262,0
215243,8.13,51,0
3910,8.18,111,0
321467,8.37,34,0
461326,8.43,57,0
404208,19.02,151,0
29921,19.17,215,0
9074,19.18,92,0
7863,19.27,36,0
357024,10.25,50,0
391592,10.30,48,0
12690,18.02,54,0
387644,18.10,52,0
416669,10.27,453,0
449627,15.03,352,0
213471,15.17,30,0
378471,10.00,91,0
49728,10.22,176,0
269649,10.57,171,0
146110,21.00,109,1
378471,21.60,91,0
119997,7.17,998,0
370991,7.35,153,0
59209,14.33,457,0
252068,14.35,1206,0
455311,10.02,20,0
3912,10.03,25,0
240536,10.05,252,0
5935,10.08,59,0
393445,10.12,32,0
439034,16.08,528,0
121923,16.13,36,0
404241,16.02,76,0
376132,16.08,93,0
16944,11.05,146,1
16944,18.03,146,1
242909,9.02,225,0
187954,9.10,2095,0
280791,16.02,35,0
142204,16.28,361,0
3550,16.38,211,0
8700,12.00,5,0
179652,12.03,494,0
14366,12.12,45,0
7215,23.02,71,0
83710,10.12,1546,0
12982,17.08,469,0
216404,10.17,30,0
248842,8.05,173,0
64312,8.12,66,0
261842,14.03,200,0
278887,22.07,48,0
403207,8.23,203,0
242957,16.03,14,0
330126,16.30,143,0
448896,11.15,46,0
405107,8.00,120,0
181278,10.17,102,0
261601,20.27,524,0
331388,8.37,212,0
392836,17.27,107,0
371171,10.05,252,0
262148,10.15,61,0
390748,10.25,30,0
208788,14.07,12,0
262130,14.17,46,0
414409,14.25,128,0
188056,8.10,100,0
202034,8.27,58,0
273436,13.03,98,0
244082,13.27,26,0
404270,8.00,105,0
421516,8.12,75,0
393395,17.07,75,0
449568,17.17,199,0
427232,12.02,33,0
42396,12.07,16,0
210724,12.12,115,1
159536,12.22,54,0
10885,12.23,191,0
159531,12.27,243,0
248836,20.05,106,0
182259,20.20,161,0
157280,20.25,99,0
29913,8.03,360,0
401594,16.02,197,0
140505,8.02,74,0
437763,10.05,43,0
434400,10.12,35,0
83733,17.12,68,0
239539,11.10,16,0
380500,7.02,245,0
2301,7.20,344,0
10384,7.23,1437,0
253617,7.52,110,0
416530,7.62,129,0
17445,16.23,263,0
51669,16.38,184,0
389852,16.58,377,0
194345,16.62,26,0
449567,10.02,189,0
147224,10.22,317,0
396547,15.08,129,0
15049,17.12,148,0
332270,15.02,244,0
278945,15.03,35,0
439860,15.30,228,0
181387,15.32,55,0
378634,15.45,195,0
19313,11.10,173,0
414399,17.05,160,0
387640,8.07,50,0
260243,8.15,13,0
213774,12.05,250,0
273392,9.00,15,0
273394,9.02,202,0
30682,9.22,43,0
403912,11.05,589,0
269879,19.15,377,0
159417,19.18,2643,0
2210,19.22,543,0
192366,19.27,1746,0
5901,19.40,1987,1
403132,9.08,224,0
282668,9.25,289,0
251743,17.20,62,0
256189,9.22,57,0
339001,15.05,35,0
10835,17.15,91,0
55599,7.45,395,0
416686,7.65,252,0
434357,14.20,236,0
356685,14.52,691,0
378369,14.67,278,0
452394,17.07,14,0
6957,18.00,153,0
15944,9.00,49,0
391599,10.20,109,0
239438,10.22,27,0
122418,10.23,28,0
6773,10.30,651,0
11469,10.40,48,0
246031,17.00,33,0
462637,17.02,15,0
366430,10.37,18,0
385172,10.42,382,0
421404,20.03,382,0
273888,20.07,132,0
211643,20.38,215,0
15336,11.07,109,1
392035,18.08,82,0
401612,11.10,31,0
242112,11.20,46,0
243406,11.22,23,0
420457,11.35,48,0
289754,11.40,133,0
9076,21.20,109,0
273434,21.20,71,0
421427,21.30,82,0
331740,21.33,13,1
78253,21.55,211,0
373998,9.12,60,0
373995,9.12,124,0
368023,19.03,236,0
459435,19.10,103,0
275916,19.13,64,0
275921,19.13,72,0
181350,17.13,81,0
53014,17.30,290,0
289276,11.02,30,0
374004,11.03,125,0
213104,11.05,260,0
18564,11.42,878,0
29210,11.50,120,0
215851,18.08,257,0
364903,18.28,359,0
389277,7.08,28,0
427234,7.17,18,0
1654,15.10,625,0
403802,9.07,340,0
461719,9.42,115,0
10905,9.43,68,0
457083,15.13,38,1
310396,9.03,310,0
46636,17.02,138,0
401301,9.12,36,1
167035,9.05,345,0
198878,9.12,309,0
330004,9.13,55,0
347042,9.22,368,0
296331,9.40,64,0
393680,9.52,77,0
8461,20.00,63,0
11225,20.38,1161,0
360616,13.02,2798,0
344638,13.13,756,0
28845,13.28,108,0
350835,13.47,2401,0
400829,13.75,1344,0
181277,14.05,33,0
181289,14.05,64,0
127281,22.12,96,0
14408,22.38,338,0
119682,22.43,838,0
396103,22.62,2580,0
396106,22.67,2706,0
178464,22.77,678,0
419269,23.02,756,0
46959,23.10,579,0
360597,23.17,136,0
6568,10.05,282,0
310333,20.05,65,0
369058,10.02,215,0
243527,8.38,94,0
211642,8.42,151,0
180178,10.02,96,0
284,18.03,14,0
392831,20.12,120,0
264612,20.15,108,0
168,8.17,7265,0
448679,8.25,162,0
13358,8.33,1437,1
14536,16.23,973,0
27217,16.35,7179,0
291218,16.42,523,0
330002,16.13,147,0
395021,0.00,167,0
477075,0.05,3,0
159553,0.23,473,0
381773,0.27,39,0
66149,0.38,374,1
287366,0.52,104,0
167028,0.58,603,0
241212,13.25,235,0
25241,13.25,75,1
25241,0.05,75,1
96803,0.27,517,0
1427,9.07,139,0
16491,15.00,33,0
389485,15.18,25,0
13645,9.13,120,1
280814,9.20,404,0
376111,9.32,173,0
322834,8.03,135,0
437744,8.28,49,0
15154,20.08,83,0
174033,20.10,100,0
174027,20.13,73,0
243516,10.08,60,0
159553,10.23,473,1
112453,10.25,78,0
180439,18.02,86,1
54427,18.05,387,0
170459,0.03,319,0
282753,0.08,101,0
14662,0.15,44,0
296331,16.12,64,0
399678,8.00,58,0
7514,8.10,562,0
6893,8.17,335,0
277998,8.33,206,0
2211,18.10,1803,0
15154,15.07,83,0
15157,15.07,85,0
182413,14.13,81,0
53015,22.15,29,0
9131,8.02,93,0
447075,8.20,54,0
447076,8.20,93,0
180148,8.23,31,1
180188,15.12,60,0
213671,15.12,103,0
404661,9.10,105,0
274361,10.22,83,0
170495,16.03,395,0
240414,16.18,217,0
387007,15.07,80,0
261606,15.18,471,0
8447,15.22,30,0
396972,17.15,230,0
454908,8.00,13,0
178162,8.03,144,0
366569,8.10,198,0
456819,8.12,90,0
420140,8.15,58,0
387641,19.08,34,0
392830,19.20,44,0
277119,8.07,46,0
447084,8.32,47,0
213671,15.03,103,0
6188,10.05,603,0
4682,10.27,1817,0
12874,18.13,399,0
361916,18.18,1160,0
246682,18.28,1951,1
5901,18.33,1987,0
209171,9.12,141,0
209166,9.13,11,0
288957,9.20,228,0
449568,9.32,199,0
173277,9.43,1665,0
413788,9.47,133,0
181274,9.13,161,0
193267,9.17,120,0
416688,9.17,32,0
181355,15.12,15,0
273400,15.22,187,0
318917,10.00,49,0
443436,10.08,62,0
302865,17.08,41,0
377650,17.13,72,0
174058,17.15,77,0
239538,11.00,34,0
5853,11.02,107,0
375532,11.02,254,0
16944,11.03,146,1
16944,19.20,146,1
5106,9.17,149,0
461317,9.35,36,0
239366,18.07,57,0
8249,18.12,27,0
15393,18.20,153,1
183488,18.27,202,0
54425,10.07,980,0
242958,17.03,36,0
458096,17.12,148,0
159553,17.15,473,0
131344,7.20,149,0
30396,7.25,601,0
122378,7.32,1049,0
256156,7.43,697,0
123839,7.50,141,0
170920,7.67,251,0
446810,17.13,223,0
215852,17.13,504,0
173559,17.22,2439,0
17019,17.25,3226,0
173278,17.45,946,0
379993,17.55,29,0
253623,18.05,126,0
378630,18.15,143,1
21893,11.18,38,0
9560,17.23,103,0
183497,12.10,49,0
261606,13.07,471,0
272085,13.12,358,0
59204,13.27,201,0
240336,13.28,261,0
246683,13.32,402,0
14404,13.37,166,0
59195,23.10,1260,0
59196,23.10,461,1
86616,23.25,59,0
14314,23.27,87,0
261613,23.40,225,0
56698,7.07,2343,0
286345,7.10,4144,0
286347,7.15,5085,0
173559,7.35,2439,0
54093,7.40,1561,0
8231,7.57,467,1
376308,7.68,37,0
434778,7.77,51,0
6271,16.03,68,0
312972,16.30,311,0
312964,16.32,2318,0
59174,16.37,176,0
449216,16.37,190,0
27217,16.37,7179,0
37,16.43,946,0
50943,16.47,5961,0
26386,16.55,5750,0
313292,9.07,185,0
259853,9.12,281,0
213795,17.18,128,0
278700,12.02,127,0
275347,12.02,245,0
53035,12.07,337,0
5101,8.08,587,0
173277,18.17,1665,0
127212,15.02,4,0
14773,15.27,146,0
446024,15.32,353,0
421746,21.02,193,0
33597,21.18,9,0
182946,21.22,368,0
180193,9.08,173,0
12199,17.00,32,0
410943,17.02,215,0
180176,17.15,34,0
184147,17.20,40,1
376005,11.10,40,0
177388,11.15,87,0
390764,11.27,136,0
421419,16.05,94,0
25236,9.13,253,0
180188,9.18,60,1
180188,17.08,60,1
309586,10.07,222,0
4120,10.07,339,0
258425,20.08,26,0
